text,label,review_length,length_bin,pred,true,prob_pos,correct,confidence
"There's not much anyone can say about this flick....the plot is quite simple: Two police officers (who also happen to be lovers) are using a brothel as a stakeout in order to catch a criminal, with the help of the ""lady of the house"", played by hardcore pornstar Chloe. As anyone can guess, there's a few plot twists and some blurred alliances, but the writing was just horrible, even for a softcore movie.<br /><br />I've read some previous posts about Nicole Hilbig's accent (she plays the female cop). Yes, it's hard to understand what she's saying at times, but I think I've placed it. I did some sniffing around....I think she's from Germany, hence her odd-sounding accent. She makes an impression even without speaking, however...she's got a great looking body.<br /><br />There were a couple of ""from behind"" sex scenes in this movie that were quite graphic for a softcore film....excellent work there. The three-way scene toward the end wasn't bad either.<br /><br />*SPOILER ALERT*<br /><br />I kinda knew the female cop was gonna turn into a part-time call girl at the end. She enjoyed her three-way WAY too much.<br /><br />*END SPOILER*<br /><br />I'm not gonna nitpick about the story TOO much, seeing as this is a low-budget, direct-to-video softcore flick. However, it just seems like I've seen way too many movies in this genre with a similar type of storyline.<br /><br />Women: B (Chloe and Hilbig were okay as the eye-candy) Sex: B+ (scenes were kinda short, but good) Story: C (a recycled plot, but whatever works, eh?) Overall: B-",1,262,medium (100-300w),0,1,0.012303296,False,0.98769670445472
"Good grief sethrp-1, you COMPLETELY missed the point. The girl was only seen briefly specifically BECAUSE she was the one who was going to kill herself...everyone else was so wrapped up in their own stories they didn't notice her, nor did we. As one of the other students says at the end - we're all so wrapped up in our own problems we don't notice what's going on for someone else. <br /><br />The director himself said if he had killed off one of the others, it would've suggested their problems were worse than someone else's. The whole point of killing Kelly was that she was unnoticed by all of us. Get it now??",1,114,medium (100-300w),0,1,0.012330333,False,0.9876696672290564
"Ladies and gentlemen, we've really got ourselves a winner here. Actually we don't, but boy is this film an often hilarious and always entertaining horrible hoot of a stinker. Poor Alma (fetching Julia Ruiz) is suffering from an ancient Mayan curse that causes lethal poisonous snakes to grow inside of her body. Alma and her deranged shaman husband Brujo (Alby Castro, who feverishly overacts with delicious eye-rolling intensity) stowaway on a train that's bound for Los Angeles. Naturally, a bunch of deadly vipers get lose so they can terrorize the motley assortment of passengers. The Mallachi Brothers, working from an absurd script by Eric Fosberg, treat the ridiculous premise straight, thereby creating a wonderfully wretched piece of deliriously campy cheese. The cruddy CGI effects, the pathetically unfrightening common variety Gardner snakes (there's would-be scary rattlesnake noises added to the soundtrack to imbue them with a faint sense of otherwise nonexistent menace), the plodding pace, the total dearth of any tension or momentum, the obvious rickety stage-bound train set, and especially the simply astonishing ""you gotta be kiddin' me!"" over-the-top preposterous ending are all downright awesome in their very jaw-dropping awfulness. Better still, we also got game (if lame) acting from a no-name cast, a nice smidgen of tasty gratuitous female nudity, a funky hum'n'shiver score, and plenty of extremely gross and grotesque make-up f/x. Bonus points for the fact that the token irritatingly cutesy little girl gets eaten by a large reptile and for the stoner engineer who gets caught smoking crack out of a hollow light bulb (!?). An absolute gut-buster of a kitsch howler.",1,266,medium (100-300w),0,1,0.012345994,False,0.9876540061086416
"First, I'm sorry for my English. Second, the true story of this episode: 39 soldiers, operation ""Magistral'"". 6 soldiers were killed. Hundreds of insurgents were killed too. Within 10 years the Soviet Army has lost less than 15 thousand person and killed over 900000 insurgents and civilians. There is no insurgents without permanent help of USA The veteran of war: ""Traditions. There are no traditions in this film. There is no military oath, there is no first jump, no farewell to the Fighting Banner. There is no delivery of awards and medals. There is nothing sacred. There is only a hatred to Soviet army. Being in this area on investigation, we have revealed start-up jet shells by insurgents . An exact place could not define. So gunners have asked to give easier square. Also have covered it. Through pair minutes. Here it was the reality of fights. So there was no feeling ""oblivion"". These feelings have appeared then. Already on other war and in other state (Chechnya). Others were children. More kindly. More humanly. And ""prapors"" were as fathers. Well and culmination fight - full orgy. Shooting in anywhere. Mental attacks young Ben-Ladens, not killed both not broken through. And full absence of mutual aid. That there was a main thing on this war. Even Americans accused us of inadequate application of force against insurgents. And here it is direct on the contrary. In the summer 1981 I about myself have firmly solved, that personally should fill up a minimum 50 insurgents. As a result accepted ""plan"" has been under-fulfilled, and on a demobilization I departed strongly contused and malicious as fig. After returning the first months there was a feeling of that I not was at war up to the end, not business there have completed all how follow. There was any vague, but an oppressive sensation of discontent with itself and caustic irritation. Such here night ideas, can be and out of place at all. Officers really in film are not present absolutely. In occasion of that, what is the time they spent with staff. On fighting-is constant. New Year on fighting. From where did they take beds? In mountains? And so on...""<br /><br />If you want a fairy tale about war, ""9 rota"" and ""Shtrafbat"" is for you. If you want truth, you must see ""Come and see"" or ""Batallions Ask for Fire"".",0,396,long (>300w),1,0,0.9876524,False,0.9876524209976196
This movie is pretty predictable nuff said....from the delayed kissing scene to the inevitable coming around of grandpa...this is a great movie for the 10-12 age group but beyond that it has no market..i give it 4/10 only because it achieved exactly what it set out to do and nothing more.,0,51,short (<100w),1,0,0.9874736,False,0.9874736070632935
"the usual disclaimer - I do not give 1 star ratings to movies which are harmless, bad, low budget and silly, although they may deserve it. These films are often funny, and get rated 2-4 based sheerly on entertainment value - not as a representation of their exemplary film artistry. This film fits this model perfectly. It is a Mexican monster movie, riddled with voice-over narrative and extremely weak not-so-special effects. The makeup is not that bad, and the acting is sometimes quite entertaining, but this film is almost as silly as Aliens vs Predator and the script isn't half as slick (Aliens vs Predator might get a 1 from me, but I want to see it again before I commit).<br /><br />The plot is ridiculous, but deliciously convoluted. If you've read this far, you must really want to know... A group of remarkably unscientific scientists comprise the main characters. Most of them are heroes - sort of - but one is (of course) mad, and quite perverse. This mad scientist invents a laughable nuclear powered robot (who looks a bit like the tin man from Wizard of Oz, but has a human face inexplicably located inside its head). An Aztec mummy, discovered by the same 'scientist' whose wife just so happens to have been an Aztec princess in a past life (don't ask), is pitted against the robot for the big ""climax"" the fight scene alone is enough to put the most stoic movie watcher on the floor in belly laughs.<br /><br />For what its worth, given the budget and the utter silliness of the script, this is a very entertaining low budget goof ball monster movie. If you're into that sort of thing, go for it.",0,288,medium (100-300w),1,0,0.9874069,False,0.9874069094657898
"Caddyshack Two is a good movie by itself but compared to the original it cant stack up. Robert Stack is a horrible replacement for Ted Knight and Jackie Mason, while funny just cant compete with Rodney Dangerfield. Ty Webb is funny, being the only character from the original. Most of the other characters in the movie lack the punch of the original (Henry Wilcoxon for example) except for the hystericly funny lawyer Peter Blunt, being played by Randy Quaid. Every line he says reminds me of the originals humor, especially the scene at his office (I don't go in for law suits or motions. I find out where you live and come to your house and beat down your door with a f***ing baseball bat, make a bonfire with the chippindale,maybe roast that golden retriever (arff arff arff) then eat it. And then I'm comin' upstairs junior, and I'm grabbing you by your brooks brothers pjs, and cramming your brand new BMW up your tight a**! Do we have an understanding?). Offsetting his small role however, is Dan Acroyd, who is obviously no replacement for Bill Murray. His voice is beyond irritating and everything he does isnt even funny, its just stupid. Overall Caddyshack II is a good movie, but in comparison to the awesome original it just cant cut it.",0,221,medium (100-300w),1,0,0.9874012,False,0.9874011874198914
"If it had not been for Christopher Guest's hilarious role, I would have stopped watching this movie after 20 minutes. The jokes were flat, the movie choppy and slow paced, certain characters were obnoxious and painful to watch, but Guest's character kept me laughing so I stuck with it.<br /><br />I do feel there are much better choices out there!",0,60,short (<100w),1,0,0.9873946,False,0.9873945713043213
"If I could give this movie a negative rating I would. The humor is the cruelest I have ever seen in a film. Horrible things happen to good people and people who have already suffered horribly through no fault of their own. There are 2 plots, neither of which supports half of a film. Where is the ""depth"" others see in this movie? That no good deed goes unpunished? That only the heartless can succeed? The film does start well and the black and white is very moody and well done. The acting is very good and convincing witch makes the cruel humor even more horrifying. If you think that the 3 Stooges are too nice to each other, if watching the beheading of a kidnap victim with a Bowie knife is a real thigh slapper, if you thought ""Schindler's List"" was hilarious, then this movie is for you.",0,149,medium (100-300w),1,0,0.9872357,False,0.9872357249259949
"It's too bad iameracing wants to deny the reality of Faulkner's and Clarence Brown's purpose in the creating of the story and film of ""Intruder In The Dust"". I suppose the burden of a history of racism is difficult for any Southerner to bear and I can understand that. But to say that this film was not specifically about racism is ridiculous and inaccurate. YES (to borrow your use of the upper case) iameracing, there are many many many places where blacks and white people in the South get along quite well. But to deny the way that black people were and sometimes still are forced to live, the conditions and injustices they have had to endure are not imaginary. Sometimes black and white people got along because of genuine affection and understanding. Sometimes it was only as long as blacks 'knew their place'. The point of making Juano Hernandez character (in film and print) a somewhat prickly type, not warm and fuzzy, was to underscore the fact that bigotry is wrong in and of itself and human rights are just that for everyone regardless of whether we like a particular individual or not. <br /><br />It would do iameracing good to stop denying the existence of racism and the great harm it has done to Americans of all stripes. The fact is that black people (among others) did not, as a rule, not an exception, receive the benefits of the justice system as even-handedly as whites. Segregation, discrimination and lynching are historical fact. People like iameracing might claim these things were not as widespread as some think and would probably love to exonerate their ancestors and heroes from any connection with such behavior. It would be a wonderful thing if iameracing's Southern ancestors (if any)never participated in any of the horrible racist actions that mar this country's history and I hope they didn't. If that is so congratulations to them but that fact, if true, does not erase the fact that others did. And even if the horrible things that were done to blacks in the South (and other areas, let's not forget the Draft Riots of the Civil War Era)were only half as numerous, only a third, does that make them any less horrible? Is the murder of ten children the hanging of ten men the sexual assault of ten women any less horrible than the same things happening to a hundred? <br /><br />Iameracing asks us to get the ""Mississippi Burning"" chip off of our shoulders before we see ""Intruder In The Dust"", well I ask you, did the murders of the civil rights activists happen or not? Why should that be forgotten? Forgiven? Maybe. But in order to prevent their recurrence they cannot be forgotten or revised into minor occurrences. The racism that is displayed in ""Intruder In The Dust"" is displayed there quite purposely. It is there to make a point. <br /><br />On a cinematically historical level it is also ridiculous for iameracing to discount the racial angle. Any viewer of films that were filmed before the 1960's knows that black actors/characters/extras were usually deliberately cast. To judge from our movie history; wars were always fought by middle aged white men; There were no black people in the Old West; it was possible to walk down a street in a major city and never encounter a black person; there were no black hospital orderlies,taxi drivers,clerks, salespeople etc. Blacks were almost never cast with regard to a role unless race was a factor. If Falukner (and Brown) had wanted to tell a simple murder story he probably would not have made the Hernandez character black. <br /><br />Racism exists iameracing. Probably for different reasons I am sure, we both wish that it didn't but it does. Wanting things to be the way we would like them to be probably can't be helped but it still does not make them so.",1,655,long (>300w),0,1,0.012793097,False,0.9872069032862782
"I'm sort of between the gushy review and the hate review. I've been a fan of Lovecraft (and a Lovecraft 'purist') for a long time, and while this little amateur film was of poor quality it had a number of redeeming qualities. I went into viewing expecting the worst thing I've ever seen, and wondering if Lovecraft would turn in his grave over it, but I was shocked to find that I actually kind of liked it.<br /><br />I don't want to catalog the movie's faults, so I'll only mention a few that keep this movie from being a 'stellar amateur effort'.<br /><br />It's very low budget and shot on a video cam, so it has the look of some soap operas, but once you get used to the idea then it ceases to be a big deal. The direction is pretty amateur and the shot framing and use of distance in the shots is rather clumsy. STILL, this film was actually kind of creepy and it stayed more faithful to Lovecraftian intent than nearly all the Stuart Gordan and Brian Yuzna travesties (my main exception to those films being Re-Animator and Dagon) put together. The idea of being impregnated by some Old One is reminiscent of Dunwich Horror and Shadow over Innsmouth (which isn't to say this movie is as good as those stories!!), so the overall plot is quite faithful to Lovecraft's ideas. One thing that annoyed me was that words out of the bible seemed to make a zombie prisoner upset and afraid. I'm not sure if this was meant to indicate that 'God's' words upset the Old Ones or just this particular zombie. There was no real answer to that. The rest of the Christian symbolism in it reminds me of August Derleth's take on the mythos. So in a way this was a Derleth style take on the mythos.<br /><br />I would recommend this film only as a curiosity. It shows how a fairly atmospheric movie can be made with nearly zero budget. I liked the setting of the wine cellars. The outdoor shots were sad, though. Using the same stretch of beach and trees (and nearly the same damn shot) to convey 3 characters' long journey was really sad. The director needs whack upside the head for that. The acting was standard for an amateur film, with the blonde zombie girl getting a personal award for ""Best Impersonation of Gollum by an Italian Actress"". Actually I think this film was done prior to the Lord of the Rings movies. Maybe Andy Sedaris watched her and thought ""Dang, she'd make a great Gollum!"" <br /><br />One little kudo to the director, though. The makeup on the zombies was like bad goth kids. I was upset seeing this and nearly stopped watching. I was like ""Oh so that's how we know she's evil and possessed"", but later on in the movie you see a girl painting makeup like that on the face of an older woman (both living). So it wasn't an attempt to say 'goth makeup = zombie' but rather, 'goth makeup was left on after zombification'. However, possessed/zombie does equal 'blue contact lenses'...heh.<br /><br />On the whole, I still liked this movie better than the Yuzna and Gordan films (barring the aforementioned exceptions). Yuzna and Gordan had much better budgets, but this film did a better job at filming a Lovecraft-like story than they did, and on a tiny budget.<br /><br />One quick word to the the make-up artist: I know you wanted 'claws' or something on Zariah's fingers, but long, black press-on nails looked really silly.<br /><br />A quick word to the writer of the score: I know you couldn't resist, and apparently neither could the director who okayed it, but when the two characters square off with guns for a 'duel', playing that little whistle from ""The Good, the bad, and the ugly"" killed any mood that scene had accumulated. It was cute, but cute wasn't appropriate.<br /><br />The filmmakers of this movie have read Lovecraft and had a great deal of respect for him. I enjoyed the little nods here and there: the character Carter with the bad dreams, and the character Pickman who becomes a ghoulish zombie.",0,707,long (>300w),1,0,0.9872062,False,0.987206220626831
"This was obviously a low budget film. It shows in every scene. What is nice to see is where it was made. A lot of the film was shot in Columbia, CA, in the Sierra Nevada Mountains near Sonora, CA. Some of the film was also shot in Jamestown, CA, very near Columbia. There is a railroad museum in Jamestown and they used some of the old trains in the picture. ""High Noon"" was also shot in Jamestown, as was ""Back to the Future III"".",0,85,short (<100w),1,0,0.98713315,False,0.9871331453323364
"What we know of Caravaggio suggests a strutting brawler with a healthy sense of entitlement who lived amongst whores and thieves and hustlers and put them on canvas. His works' themes were sex, death, redemption, above all, finding the sacred within the profane. He lived at a time where homosexuality carried a death sentence and political intrigue normally involved fatalities in a society defined by the maxim ""strangling the boy for the purity of his scream"".<br /><br />You can't fault Derek Jarman for his cinematography, nor his recreations of Caravaggio's paintings and you certainly can't accuse the man of shying away from the homosexuality. But frankly, Jarman never strays beyond 80s caricature. Italian patronage becomes the 80s London art scene complete with pretty waiters and calculators. Sean Bean is a sexy bit of Northern rough oiling his motorbike. Tilda Swinton performs a transformation worthy of a Mills and Boons (""Why, Miss Lena, without that gypsy headscarf, you're beautiful...""). Jarman provides Caravaggio with a particularly trite motive for the murder which left him exiled.<br /><br />This could have been a visually stunning treatment of a man whose life was dangerous, exciting, violent and decadent but who nonetheless elevated the lives of ordinary people to the status of Renaissance masterpieces, looked on by Emperors and Kings. Instead, what you get is Pierre et Gilles do Italy. The pretty bodies of young boys are shown to perfection, but never the men who inhabit them. Jarman appears to satirise the London art scene, showing it shallow and pretentious. To use Caravaggio and Renaissance Italy to make the point is to use a silk purse to make a pig's ear. In fairness, this film remains visually stunning, but ultimately as two dimensional as the paintings it describes.",0,292,medium (100-300w),1,0,0.9870826,False,0.9870826005935669
"This game is from a genre of games that tried to capitalize off of the whole Myst-inspired trend--walk around, talk to people, solve puzzles. The puzzles themselves are absolutely horrible, but I'll stick to the acting itself, which is only slightly better. If you're looking for a convincing performance from any one character, you won't find it here, but this game is worth buying if only to witness the truly hilarious performance of Christopher Walken. His acting is so horrible in this game that it seems like he's imitating someone who happens to be impersonating him. He's a caricature of himself.<br /><br />So buy this game if you're masochistic, a Walken fan, or simply want to hear the F-word a lot.",0,121,medium (100-300w),1,0,0.98699564,False,0.9869956374168396
"This for one has nothing to do with the absolutely fantastic first flick. And of course us Americans just have to remake everything successful into English, because man reading subtitles is SOOOOO Hard isn't it! From what I've see in the new trailers with the adorable now pregnant Jessica Alba (well that sure ruins every teenage boys fantasy everywhere doesn't it!) It looks EXACTLY the same but probably w/double the budget. I thought the original was one of the best horror/suspense/mystery flicks I have seen in any language in quite a long while. I would recommend watching that one and skipping this one all together, there is no reason to watch this as there is no reason this even called ""The Eye 2"" except to capitalize on the excellence that was the first flick. Do yourself a favor watch ""The Eye"" with the volume turned up and get ready for some probable jumping. I watched it w/headphones on and was pleasantly surprised on the excellence that was the direction of the Pang brothers. If ""The Eye"" remake does well which I'm hoping it does for the sake of the Pang Brothers movie careers, but at the same time it seems a shame that people won't/can't see the original, because very often/almost always the remake isn't as good as the original. Watch this one if one wants to be mildly kinda of boring flick, but the original is no comparison to this sequel in name only flick.",0,246,medium (100-300w),1,0,0.9869667,False,0.9869667291641235
"When Alfred Hitchcock made STRANGERS ON A TRAIN it was a harbinger for the bulk of the film going public that he was back at the top of his form. From 1946 to 1950 his films were not box office successes, and his contractual arrangement with David O. Selznick ended because of this. Actually he made some really good films in the period, such as NOTORIOUS, SPELLBOUND, UNDER CAPRICORN, ROPE, and (my opinion) STAGESTRUCK. But while NOTORIOUS AND SPELLBOUND were liked, the audiences were turned off by Hitch's attempts at experimentation: his use of a dream sequence by Salvator Dali in SPELLBOUND was acceptable, as was the setting among psychiatrists. But the experiment with long takes in ROPE confused the public (making ignore the merits of that film), and the willingness of Hitch to have the audience fooled by a lie told by a leading character in a flashback was disliked - far more disliked then it deserved to be - in STAGESTRUCK. A matter of bad timing for UNDER CAPRICORN (it was released just as the scandal of it's star Ingrid Bergman and Roberto Rosallini broke out) made it seem to be a failure (which it wasn't). THE PARADINE CASE was another failure - and one that really had little in it's favor.<br /><br />With STRANGERS ON A TRAIN, Hitchcock shied away from the special tricks that interested him in the recent films. Instead he concentrated on his favorite themes of shared guilt and mistaken identity. Based on a novel by Patricia Highsmith, the story was of how Guy Haines, a professional tennis player, meets a fan of his - Bruno Anthony, a playboy - who is traveling on a cross-country train at the same time as the athlete. Bruno is talkative and fawning, and Guy views him as one of the typical fans he has met...if a little eccentric, with his talk of wanting to be on the first rocket to outer space. But Bruno knows all about Guy's personal problems. He is married to a promiscuous young woman named Miriam, and is in love with Anne Morton, daughter of a Senator. Bruno knows that Miriam won't divorce her successful celebrity husband. Bruno mentions how he can sympathize - he hates his stepfather, who is constantly criticizing him. Then Bruno mentions (sort of off the cuff) an idea he has about two men - technically strangers - exchanging murders for each other and then committing two perfect, unsolvable crimes instead of fumbling them. Guy listens to the idea - and agrees it is an interesting idea. The train reaches Guy's destination, and his last comment is like a validation of the idea. He just does not realize that the ""eccentric"" Bruno is a sociopath, and believes Guy has just agreed to the two killing each other's foe!<br /><br />It's a wonderfully simple plot actually. Bruno, of course does kill Miriam, but he fully expects Guy to live up to the murder agreement and kill his stepfather. Guy is horrified - and worse, he finds that he is the police department's number one suspect. When Bruno, to encourage Guy, mentions he has the latter's lighter (he pocketed it on the train) and can plant it at the murder site, Guy finds himself in deeper problems - how to avoid the police, and how to control (if possible) the insane Bruno?<br /><br />Hitch always planned the shots of his film carefully, so that from the start we see both our ""heroes"" from their feet heading towards their fateful meeting in the train with each other. There are constant cross-contacts used in the film to show how the two men are drawn into each other's orbits. It is like fate drawing them together. Yet both have their own personality - and Hitch, with a typical twist, makes the mad Bruno actually more of an attractive figure. His scheme may be vicious (it will kill two people if successful, and he will have Guy live up to the agreement no matter what) but he has a zest for life. One suspects that once Guy too had one, but his marriage's failure, coupled with his now dating a socially prominent woman, has made him more circumspect and dull than he was.<br /><br />The cast is good too. Robert Walker probably had his finest role in this film (only a year before his death). It was a far cry from the homespun boy-next-door of SINCE YOU WENT AWAY or THE CLOCK. His lithe figure also looked quite elegant in tales in several scenes. As Guy Farley Granger acts like a cousin of his co-murderer in ROPE, especially as the circumstances make him increasingly suspicious to the authorities (as his earlier role made his jittery behavior increasingly suspicion to Jimmy Stewart). As for the ladies, Kasie Rogers is properly sluttish as Miriam - enabling the audience to be prepared for her demise (in a famous sequence shot in the reflection of her eyeglasses) so that they actually are cheering Bruno in his act of evil. Patricia Hitchcock appears as the younger sister of Anne (Ruth Roman), who bears a close resemblance to Miriam, and accidentally sets off Bruno at a social occasion. She plays this rare role well. Ruth Roman is properly supportive of Granger, but her role is limiting because she is establishment in her background, and somewhat low keyed. Other supporting performers, Leo G. Caroll as the Senator, Marion Lorne (usually a comedian) as Bruno's dotty mother, and Norma Varden as an unexpected recipient of violence from Walker are all shown to best advantage - all at the hand of a master.",1,939,long (>300w),0,1,0.013050471,False,0.986949528567493
"I saw the movie in original Italian. It must be said that the acting and interpretation is most heavily polluted by the TV-generated trend to speak in a severely muffled voice, not moving lips, straining tones, as emerged in the ""That's real life""-productions and ""Let's-raise-our audience-with-a-few-tears""-screen-playwriting. The late Massimo Girotti towers upon the other characters for intensity, clarity of expression and intellectual honesty. The movie has some good hints, but (as in another comment before mine) it lacks a focal point and dribbles away in many plot-lets of lesser and lesser relevance, another trend dragged in from the TV productions, well known to Italians. A few drops in style could be spared to the public, such as the patisserie drag (Charm and aesthetics of cooking plus sensual payload of sweets, see Chocolat, Babette's lunch, Vatel etc.) Hammam and the Fairies are definitely more truthful, seems that Ozpetek has learned the tune of Italy in the early 2000s and is humming along... I'll give him a last chance though...",0,168,medium (100-300w),1,0,0.9869393,False,0.9869393110275269
"This movie is not so good as I thought it would be. There is no story whatsoever, no characters and some dialog would have been nice. The gore effects are good and it gets quite bloody at times but nothing over the top. It starts with an autopsy on a man and when that is over the scene with the girl starts. The music is a classic score and fits the movie very well. They should have made a 90 minutes version in which they could have had some time for character development so we can feel sorry for the person on the autopsy table. And some more info about the morticians would have made this movie far scarier than it is. Don't expect a scary movie but a nice, gory special effects reel.",0,134,medium (100-300w),1,0,0.9868903,False,0.9868903160095215
"This is one of a rarity of movies, where instead of a bowl of popcorn one should watch it with a bottle of vodka. To be completely honest we are a group of people who actually know the man, Mo Ogrodnik, and decided to drink ourselves stupid to this film.<br /><br />The cinematic aspect of Wolfgang Something's photography seems to have left out both close-ups and breasts. Mo and Wolfgang's collaborative effort revealed the passion of the two actresses, plastic peens holding passion. There's also beetle banging. As Violet would have put it: ""This (plastic peen) goes up your butt"". The rat porn and subsequent rat smashing is awesome. <br /><br />Alright. So if you are still reading, let us explain who we are. Mo Ogrodnik teaches at NYU and we are a group of her students, who, finishing a film class with her, decided to get poop- faced and watch here directorial debut. She also wrote Uptown Girls. I can't tell you how much that's been hammered into our skulls. So this movie is quite the experience. At the very bottom of this post will be a drinking game we created for this movie. <br /><br />About 13 minutes into this game, none of us could see straight. The sheer amount of Dido's in the first thirty minutes created enough reasons to drink to pacify an elephant.There was something secretly pleasurable about seeing two underage girls hit on a Kurt Cobain lookalike with absolutely no context, save for his mysterious scene at the convenience store where he was oh-so-naturally reading a local newspaper. Because that's what we all do. The heart-shaped glasses were delightfully derivative of Lolita. And something about that provocative scene of the nude chin-up boy suggests the director's history of homosexual pornographic experiments. We wish we were kidding.<br /><br />Enough intellectual contemplation. ON TO THE DRINKING GAME! This will ensure that the viewing experience is a positive one. It's very simple, and very likely to send at least one member of your party to immediate care.<br /><br />The Mo Ogrodnik/Ripe Drinking Game: 1. Every time you see anything related to pornography, take a drink. 2. Every time you see auteur Mo Ogrodnik's name appear, take a drink. 3. Sex. 4. (plastic peen) require two drinks. 5. Any time somebody points a gun at another character, take a drink. -At this point you will probably need to refill/pee pee any remaining sobriety from your body.- 6. Any time there is blood (INCLUDING ""LADY BLOOD""), please take a sip! 7. The underused hula-hoop girl requires one drink per second. 8. Gratuitous use of the ""magic black man"" requires one drink. 9. If you can't figure out the through-line, KEEP DRINKING, Beyotch. 10. Whenever you are able to predict a line, take a drink. Trust us. It's easy. <br /><br />That's it, internet! Keep drinking, and try not to get riped.<br /><br />-Hawaiian Smirnoff Punch, Jr.",0,487,long (>300w),1,0,0.9868579,False,0.9868578910827637
"On the heels of the well received and beloved coming of age film classic ,concerning the lives of teenagers as they headed into adulthood, George Lucas' American Graffiti, we have Cooley High. An adaptation of sorts by one Eric Monte, co creator of the popular 1970's CBS sitcom Good Times.<br /><br />Cooley High was, and is, viewed as a black version of American Graffiti.Instead of central California ,as in American Graffiti, we have the black slum of Chicago's Cabrini Green as the backdrop for the story here. Instead of America in 1962 Cooley High is situated in 1964.The movie stars Welcome Back Kotter's ,Lawrence Hilton Jacobs and Glynn Turman as the movie main protagonists and its' main characters. It has Garrett Morris playing the principal who tries to keep Jacobs' and Turman's characters,named Coceise and Preach, out of trouble a great deal of the time.<br /><br />You know, I would like to say that Cooley High is a worthy comparison piece to American Graffiti or that it is a great film on its' own but I can't. The problem lies with the fact that the producers of the film couldn't or wouldn't hide the sad underside of black life in America.Having the film in the Cabrini Green part of Chicago doesn't help things.<br /><br />Neither does the crass gross attempts at humor here. When Coceise is looking for a letter of intent from a college he finds his little brother has thrown down a toilet. When the gang visits the Chicago Zoo, one of the gang named Pooter, has manure thrown on him by an ape. When the Turman's character,Preach, is being chased by two hoodlums in the school hangout(A dirty and depressing place to eat food in much less meet people at), he opens the door of the girls' bathroom while a girl is relieving herself as he escapes through the window of the same bathroom! The high school, the homes of the characters, the bathrooms, just about everywhere in the film displays the unfortunate look of urban decay and poverty.<br /><br />If that wasn't enough there was the rough display of humor in the film. The use of violence and profanity in the film. Cooley High may be an coming of age film ,but it is a hard and rough coming of age film with little or none of the wit and liking of the use of nostalgia that made people like and appreciate American Graffiti so much.<br /><br />Motown Records had a hand in making the film. The company's music was part of the film's soundtrack. But even here you get a sense of same old same old as one has heard these songs before a million times over. Not that they weren't great songs within themselves but black music,of that time period was more than just Motown.Especially in Chicago. The song nearing the end of the movie, by the Spinners' G.C. Cameron, was not all that impressive. There have been better Motown ballads that have been done, by better Motown artists than Cameron without question.<br /><br />The last part of the film showing where the characters went to pay homage to the film Cooley High aimed to be ,American Graffiti. It shows that Preach,an intelligent but underachieving student went to Hollywood and became a successful television writer. Eric Monte may have patterned himself as Turman's character. The last shot of film show's Preach running away from Coceise's funeral ,held on a dark rainy afternoon, and all the bleakness that Cooley High came to represent. Eric Monte ,through Preach and that final scene, had one little lesson for all of us when watching Cooley High and for the love of the past. Don't look back.",0,618,long (>300w),1,0,0.9868541,False,0.986854076385498
"This B&W film reached the spartan movie house of my Frisian village about 18 months after its release. In those days much of our full-length comedy fare hailed from Denmark (Nils Poppe anyone?) so this movie struck like a thunderbolt -- it had me weeping with helpless mirth, ROTFL as we'd now put it. OK, so some of the sight gags were in fact recycled vaudeville 'schtick', but how was this 'barefoot boy with cheeks of brass' to know that at the time? In any case, my favorite scenes had Jerry's unique brand of frantic clowning, like that Hawaii boxing match.<br /><br />Seeing ""Sailor Beware"" again fifty years later I still guffawed loudly at the goings-on. Granted, without the nostalgia component it would probably be just another fair-to-middling comedy. But then, another movie that once had me in stitches even more helplessly, the Spike Jones outing ""Fireman Save My Child"", now seems dated and stilted apart from some too-short orchestra bits and Doodles Weaver scenes. Must be some special ingredient that makes Martin & Lewis product stay fresher longer. To me this one at least rates eight out of ten.",1,190,medium (100-300w),0,1,0.013175695,False,0.9868243047967553
"Jingofighter I agree with some of your comments, but I have to disagree on a couple of things. First, this film is nothing like THE CARS THAT ATE Paris. Not IMHO. Nothing like it.<br /><br />I think the film had elements of surrealism, but I think the basic approach of the film maker is not ""surrealist"" per se. therefore its not really like CARS Paris, I think more like a weird Euro work, with some scenes bearing the hallmark of ""wierd"" not surreal.<br /><br />Secondly, I think the music by Heuzenroeder is brilliant. They used whistling, that old sound from Country and Western records, and its waaayyy better than most Aussie films which usually team the film maker up with a dumb sounding Indy band that the company wants to push.<br /><br />As for the name of the film - I don't know why it's called Modern Love, I was kinda hoping for David Bowie to appear dressed in drag and lipstick... opps I'm starting to show my age.",1,169,medium (100-300w),0,1,0.013237233,False,0.986762766726315
